question_id,test_id,certification,exam_version,objectives_version,question_version,batch_id,domain_id,domain_name,objective_id,objective_text,topic,concept_key,difficulty,question_type,question_style,question_instruction,question_text,answer_a,answer_b,answer_c,answer_d,correct_answers,correct_explanation,answer_a_explanation,answer_b_explanation,answer_c_explanation,answer_d_explanation,study_topics,source_ids,reference_notes,date_added,date_modified,date_reviewed,review_status,reviewer,quality_flags,author_notes
SEC701-0000207,SEC-701,CompTIA Security+,SY0-701,6.0,2,SEC701-BATCH-010,2.0,"Threats, Vulnerabilities, and Mitigations",2.3,Explain various types of vulnerabilities.,Missing object authorization check,api-missing-per-object-authorization-check,medium,single_choice,scenario,,An API request for /accounts/145 returns an authenticated user's account. Changing the identifier to /accounts/146 returns another customer's account because the API verifies sign-in but not access to the requested object. Which security problem is present?,The browser submits an authenticated request the user did not intend,An arithmetic calculation wraps to an unexpected value,The API checks sign-in but not permission for the requested account,A resolver accepts false DNS information,C,"Authentication identifies the requester, but the API must also verify authorization for each requested account. OWASP calls this broken object-level authorization, or BOLA.",An unintended request from a victim's authenticated browser describes cross-site request forgery.,An arithmetic wraparound describes an integer overflow.,The missing per-object authorization check allows one user to retrieve another user's account.,Accepting false name-resolution information describes DNS cache poisoning.,API authorization|Object identifiers|Access control|BOLA,SRC-COMPTIA-SY0701-V6|SRC-OWASP-API1-BOLA,CompTIA objective 2.3; OWASP API1:2023.,2026-07-27,2026-07-27,2026-07-27,approved,terminology-and-answer-balance-audit,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions. Revised during the Security+ terminology and answer-choice length audit."
SEC701-0000208,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,2.0,"Threats, Vulnerabilities, and Mitigations",2.4,"Given a scenario, analyze indicators of malicious activity.",DNS tunneling indicators,dns-tunneling-high-entropy-subdomains-long-txt,medium,multi_select,scenario,Select TWO answers.,A security analyst suspects an endpoint is using DNS tunneling for command and control or data transfer. Which TWO observations most strongly support that hypothesis?,"Large numbers of long, high-entropy subdomain labels sent to one external domain",The default gateway's MAC address changes after a switch replacement,Unusually long and frequent TXT queries with encoded-looking content,Several users mistype their passwords after a scheduled password change,A|C,"High-entropy subdomains and repeated long TXT queries can carry encoded data through DNS, making them strong tunneling indicators.",Encoded data is often placed in generated subdomain labels for tunneling.,"A gateway MAC change may relate to network maintenance or ARP behavior, not DNS tunneling.",TXT records can carry relatively large encoded payloads and are commonly reviewed during DNS-tunneling investigations.,Password errors do not indicate data transfer through DNS.,DNS tunneling|High-entropy domains|TXT queries|Command and control|Exfiltration,SRC-COMPTIA-SY0701-V6|SRC-MITRE-T1071-004|SRC-NIST-SP800-92,CompTIA objective 2.4; MITRE DNS application-layer protocol and log analysis guidance.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000209,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,2.0,"Threats, Vulnerabilities, and Mitigations",2.5,Explain the purpose of mitigation techniques used to secure the enterprise.,Third-party remote access,ztna-app-only-time-bound-vendor-access,hard,best_available,scenario,Choose the BEST response.,"A vendor technician needs access to one internal management application for two weeks. The organization wants strong identity verification, device posture checks, time-limited access, and no general network visibility. Which approach best meets the requirement?",Provide a traditional full-network VPN and rely on endpoint detection software to identify misuse,"Provide identity-aware, application-specific access with device posture requirements and an automatic expiration date",Create a shared administrator account and restrict use through policy,Allow access from the vendor's public IP address without user authentication,B,"Application-specific, identity-aware access provides the needed resource without exposing the broader network and can enforce device and time conditions.","A full-network VPN plus endpoint monitoring is plausible, but it grants broader connectivity than the technician requires.","The approach directly applies least privilege, device trust, strong identity, and time-bound access.","A shared account weakens attribution, revocation, and accountability.",An IP address alone is not a sufficient user identity or authorization control.,ZTNA|Third-party access|Least privilege|Device posture|Time-bound access,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-207|SRC-NIST-SP800-46R2,CompTIA objective 2.5; NIST Zero Trust and remote-access guidance.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000210,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,3.0,Security Architecture,3.1,Compare and contrast security implications of different architecture models.,Infrastructure as a service,iaas-customer-controls-os-host-firewall,medium,best_available,comparison,Choose the BEST answer.,"A company wants cloud scalability but must retain control of the guest operating system, installed security agents, host firewall, and application runtime. The provider may manage physical facilities, hardware, and the virtualization layer. Which service model best fits?",Software as a service,Platform as a service,Infrastructure as a service,A fully managed business application,C,IaaS gives the customer control of guest operating systems and deployed software while the provider manages the underlying physical and virtual infrastructure.,SaaS provides a completed application and gives the customer much less control over the operating system and runtime.,PaaS normally leaves the runtime and operating-system platform under provider management.,"IaaS aligns with the requirement for customer-managed guests, agents, firewalls, and application components.",A fully managed application is effectively a SaaS-style model and does not provide the requested system control.,IaaS|Cloud service models|Shared responsibility|Guest operating systems,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-145|SRC-NIST-SP800-144,CompTIA objective 3.1; NIST cloud service-model definitions.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000211,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,3.0,Security Architecture,3.2,"Given a scenario, apply security principles to secure enterprise infrastructure.",Port-based network access control,802-1x-authenticates-device-before-switch-port-access,easy,single_choice,direct,,Which technology authenticates a user or device before a wired switch port or wireless connection receives normal network access?,IEEE 802.1X,Network address translation,DNSSEC,Full-disk encryption,A,"IEEE 802.1X provides port-based network access control using a supplicant, an authenticator, and an authentication server.",802.1X controls network admission before normal access is granted.,NAT translates network addresses and does not authenticate endpoints.,DNSSEC protects DNS data authenticity and integrity.,Full-disk encryption protects stored data rather than network admission.,802.1X|Network admission|Port-based access control|Authentication,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-153|SRC-NIST-SP800-53R5,CompTIA objective 3.2; NIST WLAN and access-enforcement guidance.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000212,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,3.0,Security Architecture,3.3,Compare and contrast concepts and strategies to protect data.,Protecting data in transit,tls-and-ipsec-protect-data-in-transit,medium,multi_select,comparison,Select TWO answers.,Which TWO technologies are primarily used to protect data in transit across untrusted networks?,Full-disk encryption on an endpoint,TLS protecting an application session,Data masking in a nonproduction database,An IPsec tunnel between network gateways,B|D,"TLS protects application sessions, while IPsec can protect IP traffic across a network tunnel. Both address data in transit.",Full-disk encryption primarily protects data at rest on the endpoint.,TLS provides confidentiality and integrity for application-layer communications.,Masking obscures stored field values and is not a transport protocol.,IPsec can authenticate and encrypt network-layer traffic between gateways.,Data in transit|TLS|IPsec|Encryption|Network tunnels,SRC-COMPTIA-SY0701-V6|SRC-RFC8446|SRC-NIST-SP800-77R1,CompTIA objective 3.3; TLS and IPsec primary sources.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000213,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,3.0,Security Architecture,3.4,Explain the importance of resilience and recovery in security architecture.,Near-zero recovery objectives,active-active-synchronous-replication-near-zero-rto-rpo,medium,best_available,scenario,Choose the BEST architecture.,A transaction service requires recovery within 30 seconds after a site failure and cannot lose committed transactions. Which design best supports both requirements?,A weekly full backup stored offsite,A cold site with hardware delivery contracts,A warm standby using asynchronous replication every 15 minutes,An active-active design across independent locations with synchronous transaction replication and automated traffic failover,D,Active-active processing with synchronous replication and automatic failover best supports a very short RTO and no loss of committed transactions.,A weekly backup would permit substantial data loss and lengthy restoration.,A cold site cannot meet a 30-second recovery requirement.,"A warm standby is plausible for rapid recovery, but 15-minute asynchronous replication does not meet the no-data-loss requirement.","The sites are already active, committed transactions are synchronized, and traffic can fail over automatically.",RTO|RPO|Active-active|Synchronous replication|Automated failover,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-34R1|SRC-NIST-GLOSSARY-RPO-RTO,CompTIA objective 3.4; NIST recovery-objective and resilience guidance.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000214,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,4.0,Security Operations,4.3,Explain various activities associated with vulnerability management.,Risk-based vulnerability prioritization,prioritize-exploited-critical-identity-gateway-over-isolated-cvss,hard,best_available,scenario,Choose the BEST response.,"A scanner finds a CVSS 9.8 vulnerability on an isolated lab server with no sensitive data and strong compensating controls. It also finds a CVSS 7.5 vulnerability on a public identity gateway, and reliable threat intelligence shows active exploitation. Which finding should be remediated first?","The identity gateway finding, because exposure, active exploitation, business criticality, and potential impact outweigh the lower base score","The lab finding, because the highest CVSS score should determine priority alone",Neither finding until the next annual audit,"Whichever finding was discovered first, regardless of context",A,"Vulnerability priority should incorporate exploit activity, exposure, asset criticality, and impact rather than relying on the base severity score alone.",The public critical identity service and active exploitation create the more urgent contextual risk.,"The lab vulnerability is severe and still requires treatment, but the compensating controls and isolation reduce its immediate risk.",Known exploitable weaknesses should not wait for an unrelated annual event.,Discovery order is not a defensible substitute for risk-based prioritization.,Vulnerability prioritization|CVSS|Threat intelligence|Asset criticality|Compensating controls,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-40R4|SRC-NIST-SP800-30R1,CompTIA objective 4.3; NIST patch and risk-assessment guidance.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000215,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,4.0,Security Operations,4.4,Explain security alerting and monitoring concepts and tools.,Security orchestration automation and response,soar-enriches-alert-opens-ticket-runs-playbook,easy,single_choice,direct,,"Which platform is designed to enrich alerts, open cases, coordinate response playbooks, and automate actions across multiple security tools?",A certificate authority,A SOAR platform,A recursive DNS resolver,A disk-encryption utility,B,"SOAR platforms integrate security tools, enrich alerts, manage cases, and coordinate automated or analyst-approved response playbooks.",A certificate authority issues and manages digital certificates.,"SOAR combines orchestration, automation, and response workflow management.",A recursive resolver performs DNS lookups.,Disk encryption protects stored data and does not coordinate security workflows.,SOAR|Alert enrichment|Case management|Playbooks|Security automation,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-61R3|SRC-NIST-SP800-137,CompTIA objective 4.4; security monitoring and incident-response automation concepts.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000216,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,4.0,Security Operations,4.5,"Given a scenario, modify enterprise capabilities to enhance security.",Enterprise phishing defenses,secure-email-gateway-and-phishing-resistant-mfa,medium,multi_select,scenario,Select TWO answers.,An organization wants enterprise controls that most directly reduce both delivery of credential-phishing messages and successful account takeover when a phishing page is reached. Which TWO controls best address those goals?,"A secure email gateway that analyzes links, attachments, reputation, and message-authentication results",Full-disk encryption on employee laptops,Longer retention for building access-control logs,Phishing-resistant authentication for user accounts,A|D,"The email gateway reduces malicious-message delivery, while phishing-resistant authentication reduces the chance that a deceptive site can complete account takeover.",The gateway directly filters and analyzes inbound email threats.,Disk encryption protects stored data but does not block phishing messages or credential relay.,Physical-access log retention does not directly address email phishing.,Phishing-resistant authenticators are designed to resist verifier impersonation and credential relay.,Secure email gateways|Phishing-resistant MFA|Credential phishing|Account takeover,SRC-COMPTIA-SY0701-V6|SRC-CISA-PHISHING|SRC-NIST-SP800-63B-4,CompTIA objective 4.5; CISA phishing and NIST authentication guidance.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000217,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,4.0,Security Operations,4.6,"Given a scenario, implement and maintain identity and access management.",Context-aware authorization,abac-contractor-project-device-time-context,medium,best_available,scenario,Choose the BEST access-control model.,"Employees and contractors may share the same application role, but contractor access must also depend on the assigned project, a compliant managed device, approved hours, and the contract end date. Which model best expresses the policy?",Discretionary access control,Role-based access control alone,Attribute-based access control,A shared account protected by a strong password,C,"ABAC evaluates subject, resource, device, environmental, and time attributes to make a contextual authorization decision.",DAC lets an owner grant permissions but does not naturally express all of the required contextual conditions.,"RBAC is plausible because the users share a role, but role membership alone cannot express project, device, time, and contract attributes.",ABAC directly models the multiple conditions in the policy.,A shared account removes individual accountability and cannot enforce the stated contextual restrictions.,ABAC|RBAC|Context-aware access|Device posture|Time-based access,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-53R5|SRC-NIST-SP800-207,CompTIA objective 4.6; NIST access-enforcement and Zero Trust concepts.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000218,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,4.0,Security Operations,4.7,Explain the importance of automation and orchestration related to secure operations.,Security orchestration,orchestration-coordinates-edr-iam-firewall-ticket,medium,single_choice,scenario,,"A response workflow coordinates an EDR platform, identity provider, firewall, and ticketing system so that each tool performs a different step in the same incident process. Which concept is most directly demonstrated?",Data masking,Orchestration,Cryptographic erasure,Tokenization,B,Orchestration coordinates actions and information across multiple tools and systems as part of one workflow.,Data masking obscures sensitive values.,The workflow coordinates several independent security platforms.,Cryptographic erasure destroys access to encrypted data by destroying keys.,Tokenization replaces sensitive values with surrogate tokens.,Orchestration|Security tools|Incident workflows|Automation,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-61R3,CompTIA objective 4.7; coordinated response workflow concepts.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000219,SEC-701,CompTIA Security+,SY0-701,6.0,2,SEC701-BATCH-010,4.0,Security Operations,4.8,Explain appropriate incident response activities.,Safety-aware incident containment,isolate-medical-device-before-eradication,hard,best_available,scenario,Choose the BEST immediate response.,"A critical medical device shows signs of malware communication. The device is actively supporting patient care, and an immediate shutdown could create a safety risk. What should the response team do first?",Coordinate safe network containment with clinical and engineering staff while preserving evidence,"Notify clinical staff, then immediately reimage the device to remove the malware",Leave the device fully connected until the next scheduled maintenance window,Delete the device logs to reduce exposure of sensitive medical information,A,The first action should reduce malicious communication while preserving required patient-care function and evidence through coordination with the responsible teams.,"The response balances containment, safety, operations, and investigation needs.","Reimaging may later be appropriate, but doing it immediately can interrupt care and destroy evidence before safe replacement or failover is arranged.",Leaving the device fully connected permits continued command activity or spread.,Deleting logs destroys evidence and does not contain the device.,Incident containment|Safety|Medical devices|Evidence preservation|Operational coordination,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-61R3|SRC-NIST-SP800-82R3,CompTIA objective 4.8; NIST incident-response and safety-aware OT guidance.,2026-07-27,2026-07-27,2026-07-27,approved,terminology-and-answer-balance-audit,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions. Revised during the Security+ terminology and answer-choice length audit."
SEC701-0000220,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,4.0,Security Operations,4.9,"Given a scenario, use data sources to support an investigation.",Web proxy investigation logs,proxy-log-user-url-bytes-https-exfiltration,medium,single_choice,scenario,,"An investigator suspects a user account uploaded a large archive to an unauthorized cloud-storage site over HTTPS. Which data source is most likely to identify the authenticated user, destination URL or category, timestamp, and transferred byte count?",A DHCP scope configuration,A certificate revocation list,A secure web proxy log,A physical badge inventory,C,"A secure web proxy log can associate authenticated users with web destinations, request timing, policy decisions, and data-transfer volume.",DHCP data can map devices to addresses but does not normally provide URL and upload details.,A revocation list reports certificate trust status.,The proxy log contains the web-session context requested by the investigator.,A badge inventory tracks physical credentials rather than HTTPS activity.,Proxy logs|HTTPS|Data exfiltration|User attribution|Transferred bytes,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-92|SRC-NIST-SP800-41R1,CompTIA objective 4.9; NIST log-management and proxy guidance.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000221,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,5.0,Security Program Management and Oversight,5.1,Summarize elements of effective security governance.,Key risk indicators,overdue-critical-vulnerabilities-key-risk-indicator,medium,best_available,comparison,Choose the BEST metric.,The board wants an indicator that can signal increasing cyber exposure before a major incident occurs. Which metric best serves as a key risk indicator?,The number of security policies formatted during the quarter,The percentage of critical vulnerabilities that remain past the remediation SLA,The number of attendees at the monthly security meeting,The number of pages in the incident-response plan,B,The percentage of overdue critical vulnerabilities reflects accumulating exposure and can warn leadership that risk is increasing.,Policy formatting is an activity measure and does not directly indicate exposure.,"Overdue critical findings are closely tied to the likelihood and impact of compromise, making the metric risk-oriented.",Meeting attendance may measure participation but not whether cyber risk is rising.,Document length does not indicate plan effectiveness or current exposure.,KRI|Security metrics|Vulnerability remediation|Governance reporting,SRC-COMPTIA-SY0701-V6|SRC-NIST-CSF2|SRC-NIST-IR8286A-R1,CompTIA objective 5.1; NIST governance and enterprise-risk reporting concepts.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000222,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,5.0,Security Program Management and Oversight,5.2,Explain elements of the risk management process.,Annual loss expectancy inputs,ale-inputs-asset-value-exposure-factor-aro,hard,multi_select,calculation,Select THREE answers.,Which THREE values are needed to calculate annual loss expectancy using the standard relationships SLE = asset value × exposure factor and ALE = SLE × annualized rate of occurrence?,Risk appetite,Asset value,Exposure factor,Annualized rate of occurrence,B|C|D,"Asset value and exposure factor determine single loss expectancy, and the annualized rate of occurrence converts that loss into annual loss expectancy.",Risk appetite guides decisions about acceptable risk but is not part of the ALE arithmetic.,Asset value is multiplied by the exposure factor to calculate SLE.,The exposure factor represents the expected percentage of asset value lost in one event.,ARO is multiplied by SLE to calculate ALE.,ALE|SLE|Asset value|Exposure factor|ARO|Quantitative risk,SRC-COMPTIA-SY0701-V6|SRC-NIST-RISK-ALE,CompTIA objective 5.2; NIST quantitative risk training material.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000223,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,5.0,Security Program Management and Oversight,5.3,Explain the processes associated with third-party risk assessment and management.,Right-to-audit clauses,contract-right-to-audit-vendor-controls,easy,single_choice,direct,,Which contract provision gives a customer the ability to examine a vendor's relevant controls or obtain agreed independent assessment evidence?,A right-to-audit clause,A force majeure clause,A marketing exclusivity clause,A product discount schedule,A,A right-to-audit clause establishes the customer's ability to verify agreed security and compliance obligations through audits or specified evidence.,The clause provides an explicit verification mechanism for vendor controls.,Force majeure addresses exceptional events affecting contractual performance.,Marketing exclusivity controls promotional or sales relationships.,A discount schedule defines pricing rather than assurance rights.,Right to audit|Vendor contracts|Third-party assurance|Control evidence,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-161R1,CompTIA objective 5.3; NIST supplier agreement and assessment guidance.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000224,SEC-701,CompTIA Security+,SY0-701,6.0,2,SEC701-BATCH-010,5.0,Security Program Management and Oversight,5.5,Explain types and purposes of audits and assessments.,Evidence of operating effectiveness,sampled-records-show-control-operated-over-time,medium,single_choice,comparison,,An auditor is evaluating whether a privileged-access review control operated effectively throughout the previous six months. Which evidence is most useful?,"The approved review procedure, control owner assignment, and review schedule",The current privileged-access listing and an identity-system architecture diagram,Vendor reports describing the platform's access-governance capabilities,"A sample of completed reviews, approvals, exceptions, and follow-up records from the six-month period",D,"Operating effectiveness requires evidence that the control was repeatedly performed, reviewed, and followed up throughout the period.",The procedure and ownership evidence support control design but do not show that reviews occurred.,Current access and architecture provide context but not six months of control performance.,Vendor reports describe product capability rather than the organization's actual operation.,"Records sampled across the period demonstrate performance, approval, exceptions, and remediation.",Audit evidence|Operating effectiveness|Sampling|Privileged access reviews,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-115|SRC-NIST-SP800-53R5,CompTIA objective 5.5; NIST assessment evidence and access-review controls.,2026-07-27,2026-07-27,2026-07-27,approved,terminology-and-answer-balance-audit,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions. Revised during the Security+ terminology and answer-choice length audit."
SEC701-0000225,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-010,5.0,Security Program Management and Oversight,5.6,"Given a scenario, implement security awareness practices.",Lost badge reporting,report-lost-access-badge-immediate-deactivation,easy,single_choice,scenario,,An employee discovers that a building access badge is missing. What should the employee do first?,Wait several days in case the badge appears,Borrow a coworker's badge and avoid reporting the loss,Post the badge number publicly so others can help search,Report the loss through the approved process so the badge can be deactivated and replacement procedures can begin,D,Prompt reporting allows the organization to revoke the missing credential and reduce the period in which it could be misused.,Waiting extends the exposure window if someone else has the badge.,Sharing another badge violates accountability and does not address the missing credential.,Publishing the badge number may provide useful information to an attacker.,"Immediate reporting supports deactivation, investigation, and controlled replacement.",Physical access badges|Credential loss|Reporting|Security awareness,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-53R5,CompTIA objective 5.6; NIST physical-access credential management concepts.,2026-07-27,2026-07-27,2026-07-27,approved,initial-quality-review,,"Approved during the staging-review workflow. This batch intentionally expands multi-select, best-available, and closely competing response questions."
SEC701-0000226,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-011,1.0,General Security Concepts,1.1,Compare and contrast various types of security controls.,Detective controls,control-evidence-identify-detective-functions,medium,multi_select,comparison,Select TWO answers.,Review the control evidence. Which TWO controls are primarily detective?,The SIEM correlation alert for unusual sign-in activity,The entrance-camera monitoring reviewed by security staff,The application allowlist that blocks unapproved software,The protected backup used to restore encrypted files,A|B,"The SIEM alert and reviewed camera footage identify or report activity. The allowlist is preventive, while backup restoration is corrective.","The SIEM reports activity that meets the suspicious-sign-in rule, so its primary function is detective.",Camera monitoring provides evidence of physical activity for detection and review.,Application allowlisting is primarily preventive because it blocks execution before it occurs.,Restoring files from backup is corrective because it repairs damage after an event.,Detective controls|SIEM alerts|Physical monitoring|Control functions,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-53R5,CompTIA objective 1.1; NIST control-function concepts.,2026-08-01,2026-08-01,2026-08-01,approved,initial-quality-review,,Approved through the staging-review workflow. Batch 011 contains only stimulus-backed questions using the certification-neutral read-only stimulus contract.
SEC701-0000227,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-011,1.0,General Security Concepts,1.3,Explain the importance of change management processes and the impact to security.,Failed change recovery,failed-change-validation-rollback-investigate,medium,best_available,scenario,Choose the BEST response.,Review the change record. What should the change owner do next?,Continue the remaining rollout because the change was previously approved,Update the approved baseline so it matches the current failed state,"Initiate rollback, record the result, and investigate before rescheduling",Disable service monitoring until the implementation window closes,C,"The failed validation and service errors meet the rollback condition. The owner should restore the known state, preserve the change record, and determine the cause before another attempt.",Approval does not justify continuing after documented validation and service checks fail.,Changing the baseline to match an unsuccessful implementation would legitimize an unvalidated state.,This follows the rollback plan and preserves evidence needed for correction and a controlled retry.,Disabling monitoring hides impact and removes evidence rather than controlling the failed change.,Change validation|Rollback|Change records|Baseline management,SRC-COMPTIA-SY0701-V6|SRC-NIST-SP800-128,CompTIA objective 1.3; NIST security-focused change control.,2026-08-01,2026-08-01,2026-08-01,approved,initial-quality-review,,Approved through the staging-review workflow. Batch 011 contains only stimulus-backed questions using the certification-neutral read-only stimulus contract.
SEC701-0000228,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-011,1.0,General Security Concepts,1.4,Explain the importance of using appropriate cryptographic solutions.,Certificate expiration,tls-certificate-output-expired-notafter,easy,single_choice,scenario,,A browser rejects the certificate shown in the diagnostic output. What is the immediate cause?,The certificate uses a subject name that differs from the requested host,The certificate lacks a public key,The certificate was issued before the current time,The certificate has passed its expiration time,D,"The current time is later than the certificate's notAfter value, and the diagnostic explicitly reports an expiration error.","The subject alternative name includes portal.example.com, which matches the requested host.","The output shows a public-key algorithm, so a public key is present.","A notBefore date in the past means the certificate is already valid, not invalid.","The notAfter date has passed, so the certificate is expired.",Digital certificates|Expiration|TLS validation|Certificate lifecycle,SRC-COMPTIA-SY0701-V6|SRC-RFC8446|SRC-NIST-SP800-57P1R5,CompTIA objective 1.4; certificate lifecycle and TLS validation concepts.,2026-08-01,2026-08-01,2026-08-01,approved,initial-quality-review,,Approved through the staging-review workflow. Batch 011 contains only stimulus-backed questions using the certification-neutral read-only stimulus contract.
SEC701-0000229,SEC-701,CompTIA Security+,SY0-701,6.0,1,SEC701-BATCH-011,2.0,"Threats, Vulnerabilities, and Mitigations",2.1,Compare and contrast common threat actors and motivations.,Malicious insiders,termination-notice-valid-account-targeted-data-theft,medium,best_available,scenario,Choose the BEST answer.,Which threat actor is most strongly supported by the investigation evidence?,A malicious insider using legitimate access and internal knowledge,A nation-state actor exploiting an Internet-facing service,An unskilled attacker scanning random public systems,A hacktivist attempting to publicize an ideological cause,A,"The activity used a valid assigned account, focused on a project the employee knew, and followed a termination notice. Those facts strongly support intentional insider misuse.","The actor had legitimate access, project knowledge, and a personal motive associated with termination.",The evidence does not show exploitation of an external service or a national objective.,The targeted project files and valid corporate access are inconsistent with random scanning.,"No ideological messaging, public disclosure, or advocacy motive is shown.",Malicious insiders|Legitimate access|Motivation|Threat attribution,SRC-COMPTIA-SY0701-V6|SRC-CISA-INSIDER-THREAT,CompTIA objective 2.1; CISA insider-threat indicators.,2026-08-01,2026-08-01,2026-08-01,approved,initial-quality-review,,Approved through the staging-review workflow. Batch 011 contains only stimulus-backed questions using the certification-neutral read-only stimulus contract.
